ID,protocol id,series_ref,quarter,expenditures,groups,index,quarterly,annually,year
5916,Expenditure quintile 5 (high),HPIQ.SEQ5061,3,"Medical products, appliances and equipment",subgroup,1006,-0.7,0.9,2020
5917,Expenditure quintile 5 (high),HPIQ.SEQ5061,4,"Medical products, appliances and equipment",subgroup,1000,-0.6,-0.2,2020
5918,Expenditure quintile 5 (high),HPIQ.SEQ5061,1,"Medical products, appliances and equipment",subgroup,1006,0.6,-0.1,2021
5919,Expenditure quintile 5 (high),HPIQ.SEQ5061,2,"Medical products, appliances and equipment",subgroup,997,-0.9,-1.6,2021
5920,Expenditure quintile 5 (high),HPIQ.SEQ5061,3,"Medical products, appliances and equipment",subgroup,992,-0.5,-1.4,2021
5921,Expenditure quintile 5 (high),HPIQ.SEQ5061,4,"Medical products, appliances and equipment",subgroup,985,-0.7,-1.5,2021
5922,Expenditure quintile 5 (high),HPIQ.SEQ5061,1,"Medical products, appliances and equipment",subgroup,1001,1.6,-0.5,2022
5923,Expenditure quintile 5 (high),HPIQ.SEQ5061,2,"Medical products, appliances and equipment",subgroup,1005,0.4,0.8,2022
5924,Expenditure quintile 5 (high),HPIQ.SEQ5061,3,"Medical products, appliances and equipment",subgroup,1018,1.3,2.6,2022
5925,Expenditure quintile 5 (high),HPIQ.SEQ5062,1,Out-patient services,subgroup,1088,0.2,1.5,2019
5926,Expenditure quintile 5 (high),HPIQ.SEQ5062,2,Out-patient services,subgroup,1093,0.5,1.8,2019
5927,Expenditure quintile 5 (high),HPIQ.SEQ5062,3,Out-patient services,subgroup,1100,0.6,1.8,2019
5928,Expenditure quintile 5 (high),HPIQ.SEQ5062,4,Out-patient services,subgroup,1105,0.5,1.7,2019
5929,Expenditure quintile 5 (high),HPIQ.SEQ5062,1,Out-patient services,subgroup,1106,0.1,1.7,2020
5930,Expenditure quintile 5 (high),HPIQ.SEQ5062,2,Out-patient services,subgroup,1111,0.5,1.6,2020
5931,Expenditure quintile 5 (high),HPIQ.SEQ5062,3,Out-patient services,subgroup,1125,1.3,2.3,2020
5932,Expenditure quintile 5 (high),HPIQ.SEQ5062,4,Out-patient services,subgroup,1134,0.8,2.6,2020
5933,Expenditure quintile 5 (high),HPIQ.SEQ5062,1,Out-patient services,subgroup,1141,0.6,3.2,2021
5934,Expenditure quintile 5 (high),HPIQ.SEQ5062,2,Out-patient services,subgroup,1160,1.7,4.4,2021
5935,Expenditure quintile 5 (high),HPIQ.SEQ5062,3,Out-patient services,subgroup,1169,0.8,3.9,2021
5936,Expenditure quintile 5 (high),HPIQ.SEQ5062,4,Out-patient services,subgroup,1186,1.5,4.6,2021
5937,Expenditure quintile 5 (high),HPIQ.SEQ5062,1,Out-patient services,subgroup,1192,0.5,4.5,2022
5938,Expenditure quintile 5 (high),HPIQ.SEQ5062,2,Out-patient services,subgroup,1211,1.6,4.4,2022
5939,Expenditure quintile 5 (high),HPIQ.SEQ5062,3,Out-patient services,subgroup,1225,1.2,4.8,2022
5940,Expenditure quintile 5 (high),HPIQ.SEQ5063,1,Hospital services,subgroup,1144,0.0,3.8,2019
5941,Expenditure quintile 5 (high),HPIQ.SEQ5063,2,Hospital services,subgroup,1147,0.3,4.1,2019
5942,Expenditure quintile 5 (high),HPIQ.SEQ5063,3,Hospital services,subgroup,1159,1.0,2.6,2019
5943,Expenditure quintile 5 (high),HPIQ.SEQ5063,4,Hospital services,subgroup,1166,0.6,1.9,2019
5944,Expenditure quintile 5 (high),HPIQ.SEQ5063,1,Hospital services,subgroup,1166,0.0,1.9,2020
5945,Expenditure quintile 5 (high),HPIQ.SEQ5063,2,Hospital services,subgroup,1166,0.0,1.7,2020
5946,Expenditure quintile 5 (high),HPIQ.SEQ5063,3,Hospital services,subgroup,1185,1.6,2.2,2020
5947,Expenditure quintile 5 (high),HPIQ.SEQ5063,4,Hospital services,subgroup,1194,0.8,2.4,2020
5948,Expenditure quintile 5 (high),HPIQ.SEQ5063,1,Hospital services,subgroup,1195,0.1,2.5,2021
5949,Expenditure quintile 5 (high),HPIQ.SEQ5063,2,Hospital services,subgroup,1198,0.3,2.7,2021
5950,Expenditure quintile 5 (high),HPIQ.SEQ5063,3,Hospital services,subgroup,1222,2.0,3.1,2021
5951,Expenditure quintile 5 (high),HPIQ.SEQ5063,4,Hospital services,subgroup,1242,1.6,4.0,2021
5952,Expenditure quintile 5 (high),HPIQ.SEQ5063,1,Hospital services,subgroup,1242,0.0,3.9,2022
5953,Expenditure quintile 5 (high),HPIQ.SEQ5063,2,Hospital services,subgroup,1298,4.5,8.3,2022
5954,Expenditure quintile 5 (high),HPIQ.SEQ5063,3,Hospital services,subgroup,1325,2.1,8.4,2022
5955,Expenditure quintile 5 (high),HPIQ.SEQ507,1,Transport,group,932,-3.8,-0.4,2019
5956,Expenditure quintile 5 (high),HPIQ.SEQ507,2,Transport,group,935,0.3,0.2,2019
5957,Expenditure quintile 5 (high),HPIQ.SEQ507,3,Transport,group,937,0.2,-2.0,2019
5958,Expenditure quintile 5 (high),HPIQ.SEQ507,4,Transport,group,960,2.5,-0.9,2019
5959,Expenditure quintile 5 (high),HPIQ.SEQ507,1,Transport,group,942,-1.9,1.1,2020
5960,Expenditure quintile 5 (high),HPIQ.SEQ507,2,Transport,group,910,-3.4,-2.7,2020
5961,Expenditure quintile 5 (high),HPIQ.SEQ507,3,Transport,group,912,0.2,-2.7,2020
5962,Expenditure quintile 5 (high),HPIQ.SEQ507,4,Transport,group,933,2.3,-2.8,2020
5963,Expenditure quintile 5 (high),HPIQ.SEQ507,1,Transport,group,966,3.5,2.5,2021
5964,Expenditure quintile 5 (high),HPIQ.SEQ507,2,Transport,group,988,2.3,8.6,2021
5965,Expenditure quintile 5 (high),HPIQ.SEQ507,3,Transport,group,1023,3.5,12.2,2021
5966,Expenditure quintile 5 (high),HPIQ.SEQ507,4,Transport,group,1059,3.5,13.5,2021
5967,Expenditure quintile 5 (high),HPIQ.SEQ507,1,Transport,group,1091,3.0,12.9,2022
5968,Expenditure quintile 5 (high),HPIQ.SEQ507,2,Transport,group,1121,2.7,13.5,2022
5969,Expenditure quintile 5 (high),HPIQ.SEQ507,3,Transport,group,1139,1.6,11.3,2022
5970,Expenditure quintile 5 (high),HPIQ.SEQ5071,1,Purchase of vehicles,subgroup,966,0.2,-2.0,2019
5971,Expenditure quintile 5 (high),HPIQ.SEQ5071,2,Purchase of vehicles,subgroup,949,-1.8,-1.9,2019
5972,Expenditure quintile 5 (high),HPIQ.SEQ5071,3,Purchase of vehicles,subgroup,942,-0.7,-2.5,2019
5973,Expenditure quintile 5 (high),HPIQ.SEQ5071,4,Purchase of vehicles,subgroup,934,-0.8,-3.1,2019
5974,Expenditure quintile 5 (high),HPIQ.SEQ5071,1,Purchase of vehicles,subgroup,942,0.9,-2.5,2020
5975,Expenditure quintile 5 (high),HPIQ.SEQ5071,2,Purchase of vehicles,subgroup,941,-0.1,-0.8,2020
5976,Expenditure quintile 5 (high),HPIQ.SEQ5071,3,Purchase of vehicles,subgroup,938,-0.3,-0.4,2020
5977,Expenditure quintile 5 (high),HPIQ.SEQ5071,4,Purchase of vehicles,subgroup,965,2.9,3.3,2020
5978,Expenditure quintile 5 (high),HPIQ.SEQ5071,1,Purchase of vehicles,subgroup,988,2.4,4.9,2021
5979,Expenditure quintile 5 (high),HPIQ.SEQ5071,2,Purchase of vehicles,subgroup,1006,1.8,6.9,2021
5980,Expenditure quintile 5 (high),HPIQ.SEQ5071,3,Purchase of vehicles,subgroup,996,-1.0,6.2,2021
5981,Expenditure quintile 5 (high),HPIQ.SEQ5071,4,Purchase of vehicles,subgroup,1013,1.7,5.0,2021
5982,Expenditure quintile 5 (high),HPIQ.SEQ5071,1,Purchase of vehicles,subgroup,1032,1.9,4.5,2022
5983,Expenditure quintile 5 (high),HPIQ.SEQ5071,2,Purchase of vehicles,subgroup,1041,0.9,3.5,2022
5984,Expenditure quintile 5 (high),HPIQ.SEQ5071,3,Purchase of vehicles,subgroup,1041,0.0,4.5,2022
5985,Expenditure quintile 5 (high),HPIQ.SEQ5072,1,Private transport supplies and services,subgroup,953,-4.2,1.6,2019
5986,Expenditure quintile 5 (high),HPIQ.SEQ5072,2,Private transport supplies and services,subgroup,990,3.9,3.1,2019
5987,Expenditure quintile 5 (high),HPIQ.SEQ5072,3,Private transport supplies and services,subgroup,991,0.1,-0.9,2019
5988,Expenditure quintile 5 (high),HPIQ.SEQ5072,4,Private transport supplies and services,subgroup,1004,1.3,0.9,2019
5989,Expenditure quintile 5 (high),HPIQ.SEQ5072,1,Private transport supplies and services,subgroup,990,-1.4,3.9,2020
5990,Expenditure quintile 5 (high),HPIQ.SEQ5072,2,Private transport supplies and services,subgroup,910,-8.1,-8.1,2020
5991,Expenditure quintile 5 (high),HPIQ.SEQ5072,3,Private transport supplies and services,subgroup,924,1.5,-6.8,2020
5992,Expenditure quintile 5 (high),HPIQ.SEQ5072,4,Private transport supplies and services,subgroup,927,0.3,-7.7,2020
5993,Expenditure quintile 5 (high),HPIQ.SEQ5072,1,Private transport supplies and services,subgroup,973,5.0,-1.7,2021
5994,Expenditure quintile 5 (high),HPIQ.SEQ5072,2,Private transport supplies and services,subgroup,1014,4.2,11.4,2021
5995,Expenditure quintile 5 (high),HPIQ.SEQ5072,3,Private transport supplies and services,subgroup,1065,5.0,15.3,2021
5996,Expenditure quintile 5 (high),HPIQ.SEQ5072,4,Private transport supplies and services,subgroup,1124,5.5,21.3,2021
5997,Expenditure quintile 5 (high),HPIQ.SEQ5072,1,Private transport supplies and services,subgroup,1197,6.5,23.0,2022
5998,Expenditure quintile 5 (high),HPIQ.SEQ5072,2,Private transport supplies and services,subgroup,1266,5.8,24.9,2022
5999,Expenditure quintile 5 (high),HPIQ.SEQ5072,3,Private transport supplies and services,subgroup,1236,-2.4,16.1,2022
6000,Expenditure quintile 5 (high),HPIQ.SEQ507202,1,Petrol,class,963,-6.9,1.2,2019
6001,Expenditure quintile 5 (high),HPIQ.SEQ507202,2,Petrol,class,1017,5.6,3.6,2019
6002,Expenditure quintile 5 (high),HPIQ.SEQ507202,3,Petrol,class,1009,-0.8,-3.1,2019
6003,Expenditure quintile 5 (high),HPIQ.SEQ507202,4,Petrol,class,1027,1.8,-0.7,2019
6004,Expenditure quintile 5 (high),HPIQ.SEQ507202,1,Petrol,class,1002,-2.4,4.0,2020
6005,Expenditure quintile 5 (high),HPIQ.SEQ507202,2,Petrol,class,882,-12.0,-13.3,2020
6006,Expenditure quintile 5 (high),HPIQ.SEQ507202,3,Petrol,class,898,1.8,-11.0,2020
6007,Expenditure quintile 5 (high),HPIQ.SEQ507202,4,Petrol,class,902,0.4,-12.2,2020
6008,Expenditure quintile 5 (high),HPIQ.SEQ507202,1,Petrol,class,967,7.2,-3.5,2021
6009,Expenditure quintile 5 (high),HPIQ.SEQ507202,2,Petrol,class,1025,6.0,16.2,2021
6010,Expenditure quintile 5 (high),HPIQ.SEQ507202,3,Petrol,class,1092,6.5,21.6,2021
6011,Expenditure quintile 5 (high),HPIQ.SEQ507202,4,Petrol,class,1175,7.6,30.3,2021
6012,Expenditure quintile 5 (high),HPIQ.SEQ507202,1,Petrol,class,1277,8.7,32.1,2022
6013,Expenditure quintile 5 (high),HPIQ.SEQ507202,2,Petrol,class,1357,6.3,32.4,2022
6014,Expenditure quintile 5 (high),HPIQ.SEQ507202,3,Petrol,class,1296,-4.5,18.7,2022
6015,Expenditure quintile 5 (high),HPIQ.SEQ5073,1,Passenger transport services,subgroup,877,-8.0,-0.7,2019
6016,Expenditure quintile 5 (high),HPIQ.SEQ5073,2,Passenger transport services,subgroup,856,-2.4,-1.2,2019
6017,Expenditure quintile 5 (high),HPIQ.SEQ5073,3,Passenger transport services,subgroup,869,1.5,-3.2,2019
6018,Expenditure quintile 5 (high),HPIQ.SEQ5073,4,Passenger transport services,subgroup,946,8.9,-0.7,2019
6019,Expenditure quintile 5 (high),HPIQ.SEQ5073,1,Passenger transport services,subgroup,889,-6.0,1.4,2020
6020,Expenditure quintile 5 (high),HPIQ.SEQ5073,2,Passenger transport services,subgroup,885,-0.4,3.4,2020
6021,Expenditure quintile 5 (high),HPIQ.SEQ5073,3,Passenger transport services,subgroup,867,-2.0,-0.2,2020
6022,Expenditure quintile 5 (high),HPIQ.SEQ5073,4,Passenger transport services,subgroup,924,6.6,-2.3,2020
6023,Expenditure quintile 5 (high),HPIQ.SEQ5073,1,Passenger transport services,subgroup,948,2.6,6.6,2021
6024,Expenditure quintile 5 (high),HPIQ.SEQ5073,2,Passenger transport services,subgroup,925,-2.4,4.5,2021
6025,Expenditure quintile 5 (high),HPIQ.SEQ5073,3,Passenger transport services,subgroup,1106,19.6,27.6,2021
6026,Expenditure quintile 5 (high),HPIQ.SEQ5073,4,Passenger transport services,subgroup,1130,2.2,22.3,2021
6027,Expenditure quintile 5 (high),HPIQ.SEQ5073,1,Passenger transport services,subgroup,1033,-8.6,9.0,2022
6028,Expenditure quintile 5 (high),HPIQ.SEQ5073,2,Passenger transport services,subgroup,977,-5.4,5.6,2022
6029,Expenditure quintile 5 (high),HPIQ.SEQ5073,3,Passenger transport services,subgroup,1140,16.7,3.1,2022
6030,Expenditure quintile 5 (high),HPIQ.SEQ508,1,Communication,group,799,-0.2,-4.4,2019
6031,Expenditure quintile 5 (high),HPIQ.SEQ508,2,Communication,group,784,-1.9,-4.0,2019
6032,Expenditure quintile 5 (high),HPIQ.SEQ508,3,Communication,group,775,-1.1,-3.1,2019
6033,Expenditure quintile 5 (high),HPIQ.SEQ508,4,Communication,group,763,-1.5,-4.7,2019
6034,Expenditure quintile 5 (high),HPIQ.SEQ508,1,Communication,group,768,0.7,-3.9,2020
6035,Expenditure quintile 5 (high),HPIQ.SEQ508,2,Communication,group,777,1.2,-0.9,2020
6036,Expenditure quintile 5 (high),HPIQ.SEQ508,3,Communication,group,752,-3.2,-3.0,2020
6037,Expenditure quintile 5 (high),HPIQ.SEQ508,4,Communication,group,759,0.9,-0.5,2020
6038,Expenditure quintile 5 (high),HPIQ.SEQ508,1,Communication,group,739,-2.6,-3.8,2021
6039,Expenditure quintile 5 (high),HPIQ.SEQ508,2,Communication,group,715,-3.2,-8.0,2021
6040,Expenditure quintile 5 (high),HPIQ.SEQ508,3,Communication,group,707,-1.1,-6.0,2021
6041,Expenditure quintile 5 (high),HPIQ.SEQ508,4,Communication,group,737,4.2,-2.9,2021
6042,Expenditure quintile 5 (high),HPIQ.SEQ508,1,Communication,group,736,-0.1,-0.4,2022
6043,Expenditure quintile 5 (high),HPIQ.SEQ508,2,Communication,group,742,0.8,3.8,2022
6044,Expenditure quintile 5 (high),HPIQ.SEQ508,3,Communication,group,730,-1.6,3.3,2022
6045,Expenditure quintile 5 (high),HPIQ.SEQ5081,1,Postal services,subgroup,1222,1.4,6.6,2019
6046,Expenditure quintile 5 (high),HPIQ.SEQ5081,2,Postal services,subgroup,1231,0.7,7.8,2019
6047,Expenditure quintile 5 (high),HPIQ.SEQ5081,3,Postal services,subgroup,1226,-0.4,2.3,2019
6048,Expenditure quintile 5 (high),HPIQ.SEQ5081,4,Postal services,subgroup,1221,-0.4,1.3,2019
6049,Expenditure quintile 5 (high),HPIQ.SEQ5081,1,Postal services,subgroup,1223,0.2,0.1,2020
6050,Expenditure quintile 5 (high),HPIQ.SEQ5081,2,Postal services,subgroup,1226,0.2,-0.4,2020
6051,Expenditure quintile 5 (high),HPIQ.SEQ5081,3,Postal services,subgroup,1235,0.7,0.7,2020
6052,Expenditure quintile 5 (high),HPIQ.SEQ5081,4,Postal services,subgroup,1235,0.0,1.1,2020
6053,Expenditure quintile 5 (high),HPIQ.SEQ5081,1,Postal services,subgroup,1240,0.4,1.4,2021
6054,Expenditure quintile 5 (high),HPIQ.SEQ5081,2,Postal services,subgroup,1237,-0.2,0.9,2021
6055,Expenditure quintile 5 (high),HPIQ.SEQ5081,3,Postal services,subgroup,1249,1.0,1.1,2021
6056,Expenditure quintile 5 (high),HPIQ.SEQ5081,4,Postal services,subgroup,1252,0.2,1.4,2021
6057,Expenditure quintile 5 (high),HPIQ.SEQ5081,1,Postal services,subgroup,1272,1.6,2.6,2022
6058,Expenditure quintile 5 (high),HPIQ.SEQ5081,2,Postal services,subgroup,1329,4.5,7.4,2022
6059,Expenditure quintile 5 (high),HPIQ.SEQ5081,3,Postal services,subgroup,1383,4.1,10.7,2022
6060,Expenditure quintile 5 (high),HPIQ.SEQ5082,1,Telecommunication equipment,subgroup,396,-3.6,-23.0,2019
6061,Expenditure quintile 5 (high),HPIQ.SEQ5082,2,Telecommunication equipment,subgroup,356,-10.1,-23.6,2019
6062,Expenditure quintile 5 (high),HPIQ.SEQ5082,3,Telecommunication equipment,subgroup,346,-2.8,-19.0,2019
6063,Expenditure quintile 5 (high),HPIQ.SEQ5082,4,Telecommunication equipment,subgroup,344,-0.6,-16.3,2019
6064,Expenditure quintile 5 (high),HPIQ.SEQ5082,1,Telecommunication equipment,subgroup,368,7.0,-7.1,2020
6065,Expenditure quintile 5 (high),HPIQ.SEQ5082,2,Telecommunication equipment,subgroup,398,8.2,11.8,2020
6066,Expenditure quintile 5 (high),HPIQ.SEQ5082,3,Telecommunication equipment,subgroup,339,-14.8,-2.0,2020
6067,Expenditure quintile 5 (high),HPIQ.SEQ5082,4,Telecommunication equipment,subgroup,366,8.0,6.4,2020
6068,Expenditure quintile 5 (high),HPIQ.SEQ5082,1,Telecommunication equipment,subgroup,335,-8.5,-9.0,2021
6069,Expenditure quintile 5 (high),HPIQ.SEQ5082,2,Telecommunication equipment,subgroup,296,-11.6,-25.6,2021
6070,Expenditure quintile 5 (high),HPIQ.SEQ5082,3,Telecommunication equipment,subgroup,288,-2.7,-15.0,2021
6071,Expenditure quintile 5 (high),HPIQ.SEQ5082,4,Telecommunication equipment,subgroup,335,16.3,-8.5,2021
6072,Expenditure quintile 5 (high),HPIQ.SEQ5082,1,Telecommunication equipment,subgroup,322,-3.9,-3.9,2022
6073,Expenditure quintile 5 (high),HPIQ.SEQ5082,2,Telecommunication equipment,subgroup,346,7.5,16.9,2022
6074,Expenditure quintile 5 (high),HPIQ.SEQ5082,3,Telecommunication equipment,subgroup,285,-17.6,-1.0,2022
6075,Expenditure quintile 5 (high),HPIQ.SEQ5083,1,Telecommunication services,subgroup,857,0.6,1.2,2019
6076,Expenditure quintile 5 (high),HPIQ.SEQ5083,2,Telecommunication services,subgroup,857,0.0,1.2,2019
6077,Expenditure quintile 5 (high),HPIQ.SEQ5083,3,Telecommunication services,subgroup,851,-0.7,1.1,2019
6078,Expenditure quintile 5 (high),HPIQ.SEQ5083,4,Telecommunication services,subgroup,835,-1.9,-2.0,2019
6079,Expenditure quintile 5 (high),HPIQ.SEQ5083,1,Telecommunication services,subgroup,828,-0.8,-3.4,2020
6080,Expenditure quintile 5 (high),HPIQ.SEQ5083,2,Telecommunication services,subgroup,824,-0.5,-3.9,2020
6081,Expenditure quintile 5 (high),HPIQ.SEQ5083,3,Telecommunication services,subgroup,825,0.1,-3.1,2020
6082,Expenditure quintile 5 (high),HPIQ.SEQ5083,4,Telecommunication services,subgroup,818,-0.8,-2.0,2020
6083,Expenditure quintile 5 (high),HPIQ.SEQ5083,1,Telecommunication services,subgroup,808,-1.2,-2.4,2021
6084,Expenditure quintile 5 (high),HPIQ.SEQ5083,2,Telecommunication services,subgroup,797,-1.4,-3.3,2021
6085,Expenditure quintile 5 (high),HPIQ.SEQ5083,3,Telecommunication services,subgroup,789,-1.0,-4.4,2021
6086,Expenditure quintile 5 (high),HPIQ.SEQ5083,4,Telecommunication services,subgroup,804,1.9,-1.7,2021
6087,Expenditure quintile 5 (high),HPIQ.SEQ5083,1,Telecommunication services,subgroup,809,0.6,0.1,2022
6088,Expenditure quintile 5 (high),HPIQ.SEQ5083,2,Telecommunication services,subgroup,799,-1.2,0.3,2022
6089,Expenditure quintile 5 (high),HPIQ.SEQ5083,3,Telecommunication services,subgroup,818,2.4,3.7,2022
6090,Expenditure quintile 5 (high),HPIQ.SEQ509,1,Recreation and culture,group,1016,-0.5,1.4,2019
6091,Expenditure quintile 5 (high),HPIQ.SEQ509,2,Recreation and culture,group,1011,-0.5,1.9,2019
6092,Expenditure quintile 5 (high),HPIQ.SEQ509,3,Recreation and culture,group,1018,0.7,2.0,2019
6093,Expenditure quintile 5 (high),HPIQ.SEQ509,4,Recreation and culture,group,1036,1.8,1.5,2019
6094,Expenditure quintile 5 (high),HPIQ.SEQ509,1,Recreation and culture,group,1039,0.3,2.3,2020
6095,Expenditure quintile 5 (high),HPIQ.SEQ509,2,Recreation and culture,group,1026,-1.3,1.5,2020
6096,Expenditure quintile 5 (high),HPIQ.SEQ509,3,Recreation and culture,group,1031,0.5,1.3,2020
6097,Expenditure quintile 5 (high),HPIQ.SEQ509,4,Recreation and culture,group,1065,3.3,2.8,2020
6098,Expenditure quintile 5 (high),HPIQ.SEQ509,1,Recreation and culture,group,1054,-1.0,1.4,2021
6099,Expenditure quintile 5 (high),HPIQ.SEQ509,2,Recreation and culture,group,1059,0.5,3.2,2021
6100,Expenditure quintile 5 (high),HPIQ.SEQ509,3,Recreation and culture,group,1087,2.6,5.4,2021
6101,Expenditure quintile 5 (high),HPIQ.SEQ509,4,Recreation and culture,group,1107,1.8,3.9,2021
6102,Expenditure quintile 5 (high),HPIQ.SEQ509,1,Recreation and culture,group,1099,-0.7,4.3,2022
6103,Expenditure quintile 5 (high),HPIQ.SEQ509,2,Recreation and culture,group,1111,1.1,4.9,2022
6104,Expenditure quintile 5 (high),HPIQ.SEQ509,3,Recreation and culture,group,1137,2.3,4.6,2022
6105,Expenditure quintile 5 (high),HPIQ.SEQ5091,1,Audio-visual and computing equipment,subgroup,586,-3.8,-10.9,2019
6106,Expenditure quintile 5 (high),HPIQ.SEQ5091,2,Audio-visual and computing equipment,subgroup,544,-7.2,-11.0,2019
6107,Expenditure quintile 5 (high),HPIQ.SEQ5091,3,Audio-visual and computing equipment,subgroup,552,1.5,-10.7,2019
6108,Expenditure quintile 5 (high),HPIQ.SEQ5091,4,Audio-visual and computing equipment,subgroup,552,0.0,-9.4,2019
6109,Expenditure quintile 5 (high),HPIQ.SEQ5091,1,Audio-visual and computing equipment,subgroup,515,-6.7,-12.1,2020
6110,Expenditure quintile 5 (high),HPIQ.SEQ5091,2,Audio-visual and computing equipment,subgroup,498,-3.3,-8.5,2020
6111,Expenditure quintile 5 (high),HPIQ.SEQ5091,3,Audio-visual and computing equipment,subgroup,515,3.4,-6.7,2020
6112,Expenditure quintile 5 (high),HPIQ.SEQ5091,4,Audio-visual and computing equipment,subgroup,529,2.7,-4.2,2020
6113,Expenditure quintile 5 (high),HPIQ.SEQ5091,1,Audio-visual and computing equipment,subgroup,494,-6.6,-4.1,2021
6114,Expenditure quintile 5 (high),HPIQ.SEQ5091,2,Audio-visual and computing equipment,subgroup,443,-10.3,-11.0,2021
6115,Expenditure quintile 5 (high),HPIQ.SEQ5091,3,Audio-visual and computing equipment,subgroup,457,3.2,-11.3,2021
6116,Expenditure quintile 5 (high),HPIQ.SEQ5091,4,Audio-visual and computing equipment,subgroup,479,4.8,-9.5,2021
6117,Expenditure quintile 5 (high),HPIQ.SEQ5091,1,Audio-visual and computing equipment,subgroup,445,-7.1,-9.9,2022
6118,Expenditure quintile 5 (high),HPIQ.SEQ5091,2,Audio-visual and computing equipment,subgroup,407,-8.5,-8.1,2022
