protocol id,series_ref,quarter,expenditures,groups,index,quarterly,annually,year,ID
Superannuitant,HPIQ.SSUP071,4,Purchase of vehicles,subgroup,956,2.8,2.8,2020,44596
Superannuitant,HPIQ.SSUP072,1,Private transport supplies and services,subgroup,919,-1.4,4.3,2020,44647
Superannuitant,HPIQ.SSUP072,2,Private transport supplies and services,subgroup,845,-8.1,-8.1,2020,44648
Superannuitant,HPIQ.SSUP072,3,Private transport supplies and services,subgroup,855,1.2,-7.4,2020,44649
Superannuitant,HPIQ.SSUP072,4,Private transport supplies and services,subgroup,858,0.4,-7.9,2020,44650
Superannuitant,HPIQ.SSUP07202,1,Petrol,class,989,-2.6,4,2020,44701
Superannuitant,HPIQ.SSUP07202,2,Petrol,class,870,-12,-13.8,2020,44702
Superannuitant,HPIQ.SSUP07202,3,Petrol,class,884,1.6,-11.7,2020,44703
Superannuitant,HPIQ.SSUP07202,4,Petrol,class,888,0.5,-12.5,2020,44704
Superannuitant,HPIQ.SSUP073,1,Passenger transport services,subgroup,909,-5.3,0.9,2020,44755
Superannuitant,HPIQ.SSUP073,2,Passenger transport services,subgroup,910,0.1,5.4,2020,44756
Superannuitant,HPIQ.SSUP073,3,Passenger transport services,subgroup,859,-5.6,-3.4,2020,44757
Superannuitant,HPIQ.SSUP073,4,Passenger transport services,subgroup,930,8.3,-3.1,2020,44758
Superannuitant,HPIQ.SSUP08,1,Communication,group,968,-0.3,-3,2020,44809
Superannuitant,HPIQ.SSUP08,2,Communication,group,969,0.1,-2.5,2020,44810
Superannuitant,HPIQ.SSUP08,3,Communication,group,963,-0.6,-2,2020,44811
Superannuitant,HPIQ.SSUP08,4,Communication,group,959,-0.4,-1.2,2020,44812
Superannuitant,HPIQ.SSUP081,1,Postal services,subgroup,1260,0.2,1.2,2020,44863
Superannuitant,HPIQ.SSUP081,2,Postal services,subgroup,1263,0.2,1,2020,44864
Superannuitant,HPIQ.SSUP081,3,Postal services,subgroup,1268,0.4,0.5,2020,44865
Superannuitant,HPIQ.SSUP081,4,Postal services,subgroup,1267,-0.1,0.7,2020,44866
Superannuitant,HPIQ.SSUP082,1,Telecommunication equipment,subgroup,487,7,-6.9,2020,44917
Superannuitant,HPIQ.SSUP082,2,Telecommunication equipment,subgroup,526,8,11.4,2020,44918
Superannuitant,HPIQ.SSUP082,3,Telecommunication equipment,subgroup,448,-14.8,-2.2,2020,44919
Superannuitant,HPIQ.SSUP082,4,Telecommunication equipment,subgroup,484,8,6.4,2020,44920
Superannuitant,HPIQ.SSUP083,1,Telecommunication services,subgroup,983,-0.8,-3.1,2020,44971
Superannuitant,HPIQ.SSUP083,2,Telecommunication services,subgroup,980,-0.3,-3.5,2020,44972
Superannuitant,HPIQ.SSUP083,3,Telecommunication services,subgroup,981,0.1,-2.4,2020,44973
Superannuitant,HPIQ.SSUP083,4,Telecommunication services,subgroup,973,-0.8,-1.8,2020,44974
Superannuitant,HPIQ.SSUP09,1,Recreation and culture,group,1081,0.5,3,2020,45025
Superannuitant,HPIQ.SSUP09,2,Recreation and culture,group,1068,-1.2,1.8,2020,45026
Superannuitant,HPIQ.SSUP09,3,Recreation and culture,group,1072,0.4,1,2020,45027
Superannuitant,HPIQ.SSUP09,4,Recreation and culture,group,1103,2.9,2.5,2020,45028
Superannuitant,HPIQ.SSUP091,1,Audio-visual and computing equipment,subgroup,489,-5.8,-11.9,2020,45079
Superannuitant,HPIQ.SSUP091,2,Audio-visual and computing equipment,subgroup,473,-3.3,-7.3,2020,45080
Superannuitant,HPIQ.SSUP091,3,Audio-visual and computing equipment,subgroup,490,3.6,-5.4,2020,45081
Superannuitant,HPIQ.SSUP091,4,Audio-visual and computing equipment,subgroup,524,6.9,1,2020,45082
Superannuitant,HPIQ.SSUP092,1,Major recreational and cultural equipment,subgroup,1105,1.6,3.2,2020,45133
Superannuitant,HPIQ.SSUP092,2,Major recreational and cultural equipment,subgroup,1123,1.6,3.1,2020,45134
Superannuitant,HPIQ.SSUP092,3,Major recreational and cultural equipment,subgroup,1134,1,3.9,2020,45135
Superannuitant,HPIQ.SSUP092,4,Major recreational and cultural equipment,subgroup,1134,0,4.2,2020,45136
Superannuitant,HPIQ.SSUP093,1,Other recreational equipment and supplies,subgroup,1080,-0.2,2.1,2020,45187
Superannuitant,HPIQ.SSUP093,2,Other recreational equipment and supplies,subgroup,1093,1.2,2.3,2020,45188
Superannuitant,HPIQ.SSUP093,3,Other recreational equipment and supplies,subgroup,1093,0,1.8,2020,45189
Superannuitant,HPIQ.SSUP093,4,Other recreational equipment and supplies,subgroup,1118,2.3,3.3,2020,45190
Superannuitant,HPIQ.SSUP094,1,Recreational and cultural services,subgroup,1038,0.1,1.9,2020,45241
Superannuitant,HPIQ.SSUP094,2,Recreational and cultural services,subgroup,1025,-1.3,-0.6,2020,45242
Superannuitant,HPIQ.SSUP094,3,Recreational and cultural services,subgroup,1033,0.8,-0.7,2020,45243
Superannuitant,HPIQ.SSUP094,4,Recreational and cultural services,subgroup,1044,1.1,0.7,2020,45244
Superannuitant,HPIQ.SSUP095,1,"Newspapers, books and stationery",subgroup,1348,0.3,4.7,2020,45295
Superannuitant,HPIQ.SSUP095,2,"Newspapers, books and stationery",subgroup,1363,1.1,5.3,2020,45296
Superannuitant,HPIQ.SSUP095,3,"Newspapers, books and stationery",subgroup,1355,-0.6,3.1,2020,45297
Superannuitant,HPIQ.SSUP095,4,"Newspapers, books and stationery",subgroup,1403,3.5,4.4,2020,45298
Superannuitant,HPIQ.SSUP096,1,Accommodation services,subgroup,1354,4.2,9.6,2020,45349
Superannuitant,HPIQ.SSUP096,2,Accommodation services,subgroup,1266,-6.5,3.9,2020,45350
Superannuitant,HPIQ.SSUP096,3,Accommodation services,subgroup,1256,-0.8,1.3,2020,45351
Superannuitant,HPIQ.SSUP096,4,Accommodation services,subgroup,1357,8,4.4,2020,45352
Superannuitant,HPIQ.SSUP10,1,Education,group,1086,0.4,0.4,2020,45403
Superannuitant,HPIQ.SSUP10,2,Education,group,1086,0,0.4,2020,45404
Superannuitant,HPIQ.SSUP10,3,Education,group,1090,0.4,0.7,2020,45405
Superannuitant,HPIQ.SSUP10,4,Education,group,1091,0.1,0.8,2020,45406
Superannuitant,HPIQ.SSUP101,1,Early childhood education,subgroup,1586,0,26.9,2020,45457
Superannuitant,HPIQ.SSUP101,2,Early childhood education,subgroup,1586,0,26.9,2020,45458
Superannuitant,HPIQ.SSUP101,3,Early childhood education,subgroup,1643,3.6,3.6,2020,45459
Superannuitant,HPIQ.SSUP101,4,Early childhood education,subgroup,1651,0.5,4.1,2020,45460
Superannuitant,HPIQ.SSUP102,1,Primary and secondary education,subgroup,1193,0.8,0.8,2020,45511
Superannuitant,HPIQ.SSUP102,2,Primary and secondary education,subgroup,1193,0,0.8,2020,45512
Superannuitant,HPIQ.SSUP102,3,Primary and secondary education,subgroup,1193,0,0.8,2020,45513
Superannuitant,HPIQ.SSUP102,4,Primary and secondary education,subgroup,1193,0,0.8,2020,45514
Superannuitant,HPIQ.SSUP103,1,Tertiary and other post school education,subgroup,977,0.9,0.9,2020,45565
Superannuitant,HPIQ.SSUP103,2,Tertiary and other post school education,subgroup,977,0,0.9,2020,45566
Superannuitant,HPIQ.SSUP103,3,Tertiary and other post school education,subgroup,977,0,0.9,2020,45567
Superannuitant,HPIQ.SSUP103,4,Tertiary and other post school education,subgroup,977,0,0.9,2020,45568
Superannuitant,HPIQ.SSUP104,1,Other educational fees,subgroup,1141,-1.9,-1.9,2020,45619
Superannuitant,HPIQ.SSUP104,2,Other educational fees,subgroup,1141,0,-1.9,2020,45620
Superannuitant,HPIQ.SSUP104,3,Other educational fees,subgroup,1141,0,-1.9,2020,45621
Superannuitant,HPIQ.SSUP104,4,Other educational fees,subgroup,1141,0,-1.9,2020,45622
Superannuitant,HPIQ.SSUP11,1,Miscellaneous goods and services,group,1231,0.6,4.1,2020,45673
Superannuitant,HPIQ.SSUP11,2,Miscellaneous goods and services,group,1237,0.5,3,2020,45674
Superannuitant,HPIQ.SSUP11,3,Miscellaneous goods and services,group,1238,0.1,2,2020,45675
Superannuitant,HPIQ.SSUP11,4,Miscellaneous goods and services,group,1244,0.5,1.6,2020,45676
Superannuitant,HPIQ.SSUP111,1,Personal care,subgroup,1043,0.8,2.5,2020,45727
Superannuitant,HPIQ.SSUP111,2,Personal care,subgroup,1048,0.5,2.4,2020,45728
Superannuitant,HPIQ.SSUP111,3,Personal care,subgroup,1032,-1.5,0.7,2020,45729
Superannuitant,HPIQ.SSUP111,4,Personal care,subgroup,1037,0.5,0.2,2020,45730
Superannuitant,HPIQ.SSUP113,1,Personal effects,subgroup,1110,-0.4,2.8,2020,45781
Superannuitant,HPIQ.SSUP113,2,Personal effects,subgroup,1098,-1.1,1.7,2020,45782
Superannuitant,HPIQ.SSUP113,3,Personal effects,subgroup,1130,2.9,4.8,2020,45783
Superannuitant,HPIQ.SSUP113,4,Personal effects,subgroup,1133,0.3,1.7,2020,45784
Superannuitant,HPIQ.SSUP114,1,Insurance,subgroup,1306,0.5,5,2020,45835
Superannuitant,HPIQ.SSUP114,2,Insurance,subgroup,1313,0.5,3.4,2020,45836
Superannuitant,HPIQ.SSUP114,3,Insurance,subgroup,1314,0.1,1.9,2020,45837
Superannuitant,HPIQ.SSUP114,4,Insurance,subgroup,1318,0.3,1.4,2020,45838
Superannuitant,HPIQ.SSUP115,1,Credit services,subgroup,806,0,-6.2,2020,45889
Superannuitant,HPIQ.SSUP115,2,Credit services,subgroup,806,0,-6,2020,45890
Superannuitant,HPIQ.SSUP115,3,Credit services,subgroup,806,0,-0.9,2020,45891
Superannuitant,HPIQ.SSUP115,4,Credit services,subgroup,806,0,0,2020,45892
Superannuitant,HPIQ.SSUP116,1,Other miscellaneous services,subgroup,1229,0.7,1.7,2020,45943
Superannuitant,HPIQ.SSUP116,2,Other miscellaneous services,subgroup,1239,0.8,2.7,2020,45944
Superannuitant,HPIQ.SSUP116,3,Other miscellaneous services,subgroup,1252,1,2.7,2020,45945
Superannuitant,HPIQ.SSUP116,4,Other miscellaneous services,subgroup,1264,1,3.5,2020,45946
Superannuitant,HPIQ.SSUP13,1,Interest payments,group,1040,-0.2,-5.8,2020,45997
Superannuitant,HPIQ.SSUP13,2,Interest payments,group,1023,-1.6,-6.4,2020,45998
Superannuitant,HPIQ.SSUP13,3,Interest payments,group,963,-5.9,-9.7,2020,45999
Superannuitant,HPIQ.SSUP13,4,Interest payments,group,930,-3.4,-10.7,2020,46000
Superannuitant,HPIQ.SSUP131,1,Interest payments,subgroup,1040,-0.2,-5.8,2020,46051
Superannuitant,HPIQ.SSUP131,2,Interest payments,subgroup,1023,-1.6,-6.4,2020,46052
Superannuitant,HPIQ.SSUP131,3,Interest payments,subgroup,963,-5.9,-9.7,2020,46053
Superannuitant,HPIQ.SSUP131,4,Interest payments,subgroup,930,-3.4,-10.7,2020,46054
Superannuitant,HPIQ.SSUPA,1,All groups,All groups,1089,0.6,2.7,2020,46105
Superannuitant,HPIQ.SSUPA,2,All groups,All groups,1084,-0.5,1.6,2020,46106
Superannuitant,HPIQ.SSUPA,3,All groups,All groups,1092,0.7,1.3,2020,46107
Superannuitant,HPIQ.SSUPA,4,All groups,All groups,1093,0.1,1,2020,46108
All households,HPIQ.SALL01,1,Food,group,1077,0.5,0.8,2021,47
All households,HPIQ.SALL01,2,Food,group,1093,1.5,1.5,2021,48
All households,HPIQ.SALL01,3,Food,group,1123,2.7,3,2021,49
All households,HPIQ.SALL01,4,Food,group,1116,-0.6,4.1,2021,50
All households,HPIQ.SALL011,1,Fruit and vegetables,subgroup,1084,0.3,3.2,2021,101
All households,HPIQ.SALL011,2,Fruit and vegetables,subgroup,1155,6.5,5.6,2021,102
All households,HPIQ.SALL011,3,Fruit and vegetables,subgroup,1281,10.9,5.3,2021,103
All households,HPIQ.SALL011,4,Fruit and vegetables,subgroup,1156,-9.8,6.9,2021,104
All households,HPIQ.SALL012,1,"Meat, poultry and fish",subgroup,1066,-0.7,-2.3,2021,155
All households,HPIQ.SALL012,2,"Meat, poultry and fish",subgroup,1067,0.1,-0.5,2021,156
All households,HPIQ.SALL012,3,"Meat, poultry and fish",subgroup,1096,2.7,1.9,2021,157
All households,HPIQ.SALL012,4,"Meat, poultry and fish",subgroup,1106,0.9,3.1,2021,158
All households,HPIQ.SALL013,1,Grocery food,subgroup,1025,0.8,-0.4,2021,209
All households,HPIQ.SALL013,2,Grocery food,subgroup,1030,0.5,-0.4,2021,210
All households,HPIQ.SALL013,3,Grocery food,subgroup,1045,1.5,2.7,2021,211
All households,HPIQ.SALL013,4,Grocery food,subgroup,1058,1.2,4,2021,212
All households,HPIQ.SALL014,1,Non-alcoholic beverages,subgroup,1052,0.4,0.1,2021,263
All households,HPIQ.SALL014,2,Non-alcoholic beverages,subgroup,1048,-0.4,-0.8,2021,264
All households,HPIQ.SALL014,3,Non-alcoholic beverages,subgroup,1055,0.7,0.1,2021,265
All households,HPIQ.SALL014,4,Non-alcoholic beverages,subgroup,1053,-0.2,0.5,2021,266
All households,HPIQ.SALL015,1,Restaurant meals and ready-to-eat food,subgroup,1194,0.9,3.7,2021,317
All households,HPIQ.SALL015,2,Restaurant meals and ready-to-eat food,subgroup,1216,1.8,4.1,2021,318
All households,HPIQ.SALL015,3,Restaurant meals and ready-to-eat food,subgroup,1229,1.1,4.4,2021,319
All households,HPIQ.SALL015,4,Restaurant meals and ready-to-eat food,subgroup,1241,1,4.9,2021,320
All households,HPIQ.SALL02,1,Alcoholic beverages and tobacco,group,1350,1.6,2.5,2021,371
All households,HPIQ.SALL02,2,Alcoholic beverages and tobacco,group,1352,0.1,2.3,2021,372
All households,HPIQ.SALL02,3,Alcoholic beverages and tobacco,group,1357,0.4,2.5,2021,373
All households,HPIQ.SALL02,4,Alcoholic beverages and tobacco,group,1352,-0.4,1.7,2021,374
All households,HPIQ.SALL021,1,Alcoholic beverages,subgroup,1071,0.8,2.2,2021,425
All households,HPIQ.SALL021,2,Alcoholic beverages,subgroup,1076,0.5,1.4,2021,426
All households,HPIQ.SALL021,3,Alcoholic beverages,subgroup,1083,0.7,2.1,2021,427
All households,HPIQ.SALL021,4,Alcoholic beverages,subgroup,1077,-0.6,1.3,2021,428
All households,HPIQ.SALL022,1,Cigarettes and tobacco,subgroup,1865,2.6,2.9,2021,479
All households,HPIQ.SALL022,2,Cigarettes and tobacco,subgroup,1861,-0.2,3.2,2021,480
All households,HPIQ.SALL022,3,Cigarettes and tobacco,subgroup,1862,0.1,3,2021,481
All households,HPIQ.SALL022,4,Cigarettes and tobacco,subgroup,1860,-0.1,2.4,2021,482
All households,HPIQ.SALL03,1,Clothing and footwear,group,994,-0.8,-1.3,2021,533
All households,HPIQ.SALL03,2,Clothing and footwear,group,1025,3.1,4.9,2021,534
All households,HPIQ.SALL03,3,Clothing and footwear,group,1026,0.1,4.1,2021,535
All households,HPIQ.SALL03,4,Clothing and footwear,group,1029,0.3,2.7,2021,536
All households,HPIQ.SALL031,1,Clothing,subgroup,998,-1,-0.8,2021,587
All households,HPIQ.SALL031,2,Clothing,subgroup,1024,2.6,3.6,2021,588
All households,HPIQ.SALL031,3,Clothing,subgroup,1024,0,3.2,2021,589
All households,HPIQ.SALL031,4,Clothing,subgroup,1027,0.3,1.9,2021,590
All households,HPIQ.SALL032,1,Footwear,subgroup,980,0.4,-3.1,2021,641
All households,HPIQ.SALL032,2,Footwear,subgroup,1033,5.4,11.4,2021,642
All households,HPIQ.SALL032,3,Footwear,subgroup,1036,0.3,7.8,2021,643
All households,HPIQ.SALL032,4,Footwear,subgroup,1042,0.6,6.8,2021,644
All households,HPIQ.SALL04,1,Housing and household utilities,group,1192,0.8,2.3,2021,695
All households,HPIQ.SALL04,2,Housing and household utilities,group,1201,0.8,2.6,2021,696
All households,HPIQ.SALL04,3,Housing and household utilities,group,1222,1.7,3.4,2021,697
All households,HPIQ.SALL04,4,Housing and household utilities,group,1231,0.7,4.1,2021,698
All households,HPIQ.SALL041,1,Actual rentals for housing,subgroup,1192,1.2,3.1,2021,749
All households,HPIQ.SALL041,2,Actual rentals for housing,subgroup,1204,1,3.3,2021,750
All households,HPIQ.SALL041,3,Actual rentals for housing,subgroup,1215,0.9,3.8,2021,751
All households,HPIQ.SALL041,4,Actual rentals for housing,subgroup,1230,1.2,4.4,2021,752
All households,HPIQ.SALL04101,1,Actual rentals for housing,class,1192,1.2,3.1,2021,803
All households,HPIQ.SALL04101,2,Actual rentals for housing,class,1204,1,3.3,2021,804
All households,HPIQ.SALL04101,3,Actual rentals for housing,class,1215,0.9,3.8,2021,805
All households,HPIQ.SALL04101,4,Actual rentals for housing,class,1230,1.2,4.4,2021,806
All households,HPIQ.SALL043,1,Property maintenance,subgroup,1204,0.6,2.7,2021,857
All households,HPIQ.SALL043,2,Property maintenance,subgroup,1221,1.4,3,2021,858
All households,HPIQ.SALL043,3,Property maintenance,subgroup,1238,1.4,3.9,2021,859
All households,HPIQ.SALL043,4,Property maintenance,subgroup,1270,2.6,6.1,2021,860
All households,HPIQ.SALL044,1,Property rates and related services,subgroup,1320,0,3,2021,911
All households,HPIQ.SALL044,2,Property rates and related services,subgroup,1320,0,3,2021,912
All households,HPIQ.SALL044,3,Property rates and related services,subgroup,1413,7,7,2021,913
All households,HPIQ.SALL044,4,Property rates and related services,subgroup,1413,0,7,2021,914
All households,HPIQ.SALL04403,1,Local authority rates and payments,class,1341,0,3.1,2021,965
All households,HPIQ.SALL04403,2,Local authority rates and payments,class,1341,0,3.1,2021,966
All households,HPIQ.SALL04403,3,Local authority rates and payments,class,1436,7.1,7.1,2021,967
All households,HPIQ.SALL04403,4,Local authority rates and payments,class,1436,0,7.1,2021,968
All households,HPIQ.SALL045,1,Household energy,subgroup,1093,0.3,-0.3,2021,1019
All households,HPIQ.SALL045,2,Household energy,subgroup,1097,0.4,-0.4,2021,1020
All households,HPIQ.SALL045,3,Household energy,subgroup,1095,-0.2,-0.5,2021,1021
All households,HPIQ.SALL045,4,Household energy,subgroup,1084,-1,-0.6,2021,1022
All households,HPIQ.SALL04501,1,Electricity,class,1086,0.4,-0.4,2021,1073
All households,HPIQ.SALL04501,2,Electricity,class,1089,0.3,-0.5,2021,1074
All households,HPIQ.SALL04501,3,Electricity,class,1086,-0.3,-0.8,2021,1075
All households,HPIQ.SALL04501,4,Electricity,class,1074,-1.1,-0.7,2021,1076
All households,HPIQ.SALL05,1,Household contents and services,group,1029,-1.2,2,2021,1127
All households,HPIQ.SALL05,2,Household contents and services,group,1039,1,3.5,2021,1128
All households,HPIQ.SALL05,3,Household contents and services,group,1056,1.6,2.7,2021,1129
All households,HPIQ.SALL05,4,Household contents and services,group,1081,2.4,3.8,2021,1130
All households,HPIQ.SALL051,1,"Furniture, furnishings and floor coverings",subgroup,1048,-3.9,2.6,2021,1181
All households,HPIQ.SALL051,2,"Furniture, furnishings and floor coverings",subgroup,1063,1.4,4.1,2021,1182
All households,HPIQ.SALL051,3,"Furniture, furnishings and floor coverings",subgroup,1077,1.3,4.9,2021,1183
All households,HPIQ.SALL051,4,"Furniture, furnishings and floor coverings",subgroup,1165,8.2,6.9,2021,1184
All households,HPIQ.SALL052,1,Household textiles,subgroup,1009,-5,-1.5,2021,1235
All households,HPIQ.SALL052,2,Household textiles,subgroup,1047,3.8,4.9,2021,1236
All households,HPIQ.SALL052,3,Household textiles,subgroup,1083,3.4,2.2,2021,1237
All households,HPIQ.SALL052,4,Household textiles,subgroup,1057,-2.4,-0.5,2021,1238
All households,HPIQ.SALL053,1,Household appliances,subgroup,1040,0.8,4,2021,1289
All households,HPIQ.SALL053,2,Household appliances,subgroup,1033,-0.7,5.8,2021,1290
All households,HPIQ.SALL053,3,Household appliances,subgroup,1061,2.7,2.6,2021,1291
All households,HPIQ.SALL053,4,Household appliances,subgroup,1047,-1.3,1.5,2021,1292
All households,HPIQ.SALL054,1,"Glassware, tableware and household utensils",subgroup,1015,-2.1,1.9,2021,1343
All households,HPIQ.SALL054,2,"Glassware, tableware and household utensils",subgroup,1010,-0.5,0.7,2021,1344
All households,HPIQ.SALL054,3,"Glassware, tableware and household utensils",subgroup,1028,1.8,-0.9,2021,1345
All households,HPIQ.SALL054,4,"Glassware, tableware and household utensils",subgroup,1014,-1.4,-2.2,2021,1346
All households,HPIQ.SALL055,1,Tools and equipment for house and garden,subgroup,992,0.3,1.5,2021,1397
All households,HPIQ.SALL055,2,Tools and equipment for house and garden,subgroup,994,0.2,2.1,2021,1398
All households,HPIQ.SALL055,3,Tools and equipment for house and garden,subgroup,1000,0.6,1.4,2021,1399
All households,HPIQ.SALL055,4,Tools and equipment for house and garden,subgroup,1035,3.5,4.7,2021,1400
All households,HPIQ.SALL056,1,Other household supplies and services,subgroup,1017,0.7,0.5,2021,1451
All households,HPIQ.SALL056,2,Other household supplies and services,subgroup,1039,2.2,1.7,2021,1452
All households,HPIQ.SALL056,3,Other household supplies and services,subgroup,1045,0.6,2.6,2021,1453
All households,HPIQ.SALL056,4,Other household supplies and services,subgroup,1068,2.2,5.7,2021,1454
All households,HPIQ.SALL06,1,Health,group,1087,0.7,2.1,2021,1505
All households,HPIQ.SALL06,2,Health,group,1094,0.6,2.2,2021,1506
All households,HPIQ.SALL06,3,Health,group,1098,0.4,2,2021,1507
All households,HPIQ.SALL06,4,Health,group,1105,0.6,2.4,2021,1508
All households,HPIQ.SALL061,1,"Medical products, appliances and equipment",subgroup,1005,0.8,-0.1,2021,1559
All households,HPIQ.SALL061,2,"Medical products, appliances and equipment",subgroup,997,-0.8,-1.5,2021,1560
All households,HPIQ.SALL061,3,"Medical products, appliances and equipment",subgroup,990,-0.7,-1.3,2021,1561
All households,HPIQ.SALL061,4,"Medical products, appliances and equipment",subgroup,985,-0.5,-1.2,2021,1562
All households,HPIQ.SALL062,1,Out-patient services,subgroup,1124,0.7,3.2,2021,1613
All households,HPIQ.SALL062,2,Out-patient services,subgroup,1141,1.5,4.2,2021,1614
All households,HPIQ.SALL062,3,Out-patient services,subgroup,1150,0.8,3.8,2021,1615
All households,HPIQ.SALL062,4,Out-patient services,subgroup,1163,1.1,4.2,2021,1616
All households,HPIQ.SALL063,1,Hospital services,subgroup,1209,0.1,2.7,2021,1667
All households,HPIQ.SALL063,2,Hospital services,subgroup,1212,0.2,3,2021,1668
All households,HPIQ.SALL063,3,Hospital services,subgroup,1238,2.1,3.4,2021,1669
All households,HPIQ.SALL063,4,Hospital services,subgroup,1257,1.5,4.1,2021,1670
All households,HPIQ.SALL07,1,Transport,group,956,4.1,1.7,2021,1721
All households,HPIQ.SALL07,2,Transport,group,983,2.8,10.8,2021,1722
All households,HPIQ.SALL07,3,Transport,group,1024,4.2,14,2021,1723
All households,HPIQ.SALL07,4,Transport,group,1068,4.3,16.3,2021,1724
All households,HPIQ.SALL071,1,Purchase of vehicles,subgroup,1015,3.2,6.1,2021,1775
All households,HPIQ.SALL071,2,Purchase of vehicles,subgroup,1037,2.2,9.3,2021,1776
All households,HPIQ.SALL071,3,Purchase of vehicles,subgroup,1033,-0.4,8.5,2021,1777
All households,HPIQ.SALL071,4,Purchase of vehicles,subgroup,1054,2,7.1,2021,1778
All households,HPIQ.SALL072,1,Private transport supplies and services,subgroup,933,5.1,-2.2,2021,1829
