year,expenditures,protocol_id,index
2021,Other educational fees,Expenditure,1110
2021,Communication,Expenditure,737
2021,Household energy,Expenditure,1095
2021,Household energy,Expenditure,1098
2021,Household energy,Expenditure,1096
2021,Household energy,Expenditure,1086
2021,Alcoholic beverages,Expenditure,1079
2021,Alcoholic beverages,Expenditure,1073
2021,Alcoholic beverages,Expenditure,1069
2021,Transport,Expenditure,983
2021,Purchase of vehicles,Expenditure,1090
2021,Purchase of vehicles,Expenditure,1064
2021,Purchase of vehicles,Expenditure,1060
2021,Transport,Expenditure,1009
2021,Transport,Expenditure,1051
2021,Transport,Expenditure,1093
2021,Household energy,Expenditure,1092
2021,Electricity,Expenditure,1087
2021,Electricity,Expenditure,1089
2021,Electricity,Expenditure,1087
2021,Electricity,Expenditure,1075
2021,Household energy,Expenditure,1090
2021,Tools and equipment for house and garden,Expenditure,1038
2021,Other educational fees,Expenditure,1110
2021,Purchase of vehicles,Expenditure,1032
2021,Other educational fees,Expenditure,1110
2021,Other educational fees,Expenditure,1110
2021,Tertiary and other post school education,Expenditure,977
2021,Local authority rates and payments,Expenditure,1338
2021,Local authority rates and payments,Expenditure,1338
2021,Local authority rates and payments,Expenditure,1432
2021,Local authority rates and payments,Expenditure,1432
2021,Household contents and services,Expenditure,1032
2021,Household contents and services,Expenditure,1045
2021,Household contents and services,Expenditure,1060
2021,Household contents and services,Expenditure,1091
2021,"Meat, poultry and fish",Expenditure,1073
2021,Actual rentals for housing,Expenditure,1244
2021,Actual rentals for housing,Expenditure,1228
2021,Transport,Expenditure,1054
2021,Transport,Expenditure,1006
2021,Transport,Expenditure,964
2021,Transport,Expenditure,935
2021,Actual rentals for housing,Expenditure,1217
2021,Purchase of vehicles,Expenditure,1029
2021,Purchase of vehicles,Expenditure,1052
2021,"Glassware, tableware and household utensils",Expenditure,1030
2021,"Furniture, furnishings and floor coverings",Expenditure,1051
2021,"Furniture, furnishings and floor coverings",Expenditure,1071
2021,"Furniture, furnishings and floor coverings",Expenditure,1085
2021,"Furniture, furnishings and floor coverings",Expenditure,1174
2021,Purchase of vehicles,Expenditure,1049
2021,Purchase of vehicles,Expenditure,1071
2021,"Meat, poultry and fish",Expenditure,1074
2021,"Meat, poultry and fish",Expenditure,1103
2021,"Meat, poultry and fish",Expenditure,1113
2021,Tertiary and other post school education,Expenditure,977
2021,Hospital services,Expenditure,1264
2021,"Glassware, tableware and household utensils",Expenditure,1061
2021,"Glassware, tableware and household utensils",Expenditure,933
2021,"Glassware, tableware and household utensils",Expenditure,994
2021,Primary and secondary education,Expenditure,1223
2021,Household textiles,Expenditure,992
2021,Household textiles,Expenditure,1036
2021,Household textiles,Expenditure,1077
2021,Household textiles,Expenditure,1058
2021,Tertiary and other post school education,Expenditure,977
2021,Tertiary and other post school education,Expenditure,909
2021,Tertiary and other post school education,Expenditure,909
2021,Hospital services,Expenditure,1245
2021,Hospital services,Expenditure,1218
2021,Hospital services,Expenditure,1216
2021,Personal effects,Expenditure,1101
2021,Primary and secondary education,Expenditure,1223
2021,Primary and secondary education,Expenditure,1223
2021,Primary and secondary education,Expenditure,1223
2021,Household energy,Expenditure,1094
2021,Household appliances,Expenditure,1054
2021,Household appliances,Expenditure,1049
2021,Household appliances,Expenditure,1077
2021,Household appliances,Expenditure,1065
2021,Personal effects,Expenditure,1109
2021,Personal effects,Expenditure,1130
2021,Tertiary and other post school education,Expenditure,977
2021,Private transport supplies and services,Expenditure,952
2021,Private transport supplies and services,Expenditure,992
2021,Out-patient services,Expenditure,1135
2021,Out-patient services,Expenditure,1124
2021,Household energy,Expenditure,1098
2021,Household energy,Expenditure,1096
2021,Household energy,Expenditure,1087
2021,Private transport supplies and services,Expenditure,1043
2021,"Glassware, tableware and household utensils",Expenditure,1001
2021,"Glassware, tableware and household utensils",Expenditure,1006
2021,"Glassware, tableware and household utensils",Expenditure,1010
2021,"Glassware, tableware and household utensils",Expenditure,988
2021,Private transport supplies and services,Expenditure,1100
2021,Major recreational and cultural equipment,Expenditure,1078
2021,Major recreational and cultural equipment,Expenditure,1107
2021,Out-patient services,Expenditure,1118
2021,Out-patient services,Expenditure,1105
2021,Major recreational and cultural equipment,Expenditure,1140
2021,Tertiary and other post school education,Expenditure,909
2021,Tertiary and other post school education,Expenditure,909
2021,Alcoholic beverages and tobacco,Expenditure,1416
2021,Actual rentals for housing,Expenditure,1216
2021,Postal services,Expenditure,1240
2021,Tools and equipment for house and garden,Expenditure,994
2021,Tools and equipment for house and garden,Expenditure,999
2021,Tools and equipment for house and garden,Expenditure,1003
2021,Tools and equipment for house and garden,Expenditure,1037
2021,Postal services,Expenditure,1237
2021,Postal services,Expenditure,1249
2021,Postal services,Expenditure,1252
2021,Petrol,Expenditure,960
2021,"Medical products, appliances and equipment",Expenditure,989
2021,"Medical products, appliances and equipment",Expenditure,992
2021,"Medical products, appliances and equipment",Expenditure,996
2021,Petrol,Expenditure,1019
2021,Household appliances,Expenditure,1065
2021,Petrol,Expenditure,1085
2021,Petrol,Expenditure,1168
2021,Other household supplies and services,Expenditure,1019
2021,Other household supplies and services,Expenditure,1036
2021,Other household supplies and services,Expenditure,1043
2021,Other household supplies and services,Expenditure,1067
2021,Miscellaneous goods and services,Expenditure,1193
2021,Miscellaneous goods and services,Expenditure,1205
2021,Miscellaneous goods and services,Expenditure,1219
2021,"Medical products, appliances and equipment",Expenditure,1004
2021,Grocery food,Expenditure,1029
2021,Primary and secondary education,Expenditure,1099
2021,Primary and secondary education,Expenditure,1099
2021,Primary and secondary education,Expenditure,1099
2021,Alcoholic beverages and tobacco,Expenditure,1490
2021,Electricity,Expenditure,1083
2021,Electricity,Expenditure,1087
2021,Health,Expenditure,1083
2021,Health,Expenditure,1088
2021,Health,Expenditure,1091
2021,Health,Expenditure,1096
2021,Grocery food,Expenditure,1033
2021,Grocery food,Expenditure,1047
2021,Grocery food,Expenditure,1060
2021,Health,Expenditure,1099
2021,Health,Expenditure,1091
2021,Health,Expenditure,1087
2021,Health,Expenditure,1081
2021,Electricity,Expenditure,1084
2021,Electricity,Expenditure,1073
2021,Actual rentals for housing,Expenditure,1204
2021,Passenger transport services,Expenditure,1058
2021,"Medical products, appliances and equipment",Expenditure,1003
2021,"Medical products, appliances and equipment",Expenditure,995
2021,"Medical products, appliances and equipment",Expenditure,987
2021,"Medical products, appliances and equipment",Expenditure,982
2021,Passenger transport services,Expenditure,1028
2021,Passenger transport services,Expenditure,1173
2021,Passenger transport services,Expenditure,1197
2021,Actual rentals for housing,Expenditure,1206
2021,Actual rentals for housing,Expenditure,1192
2021,Audio-visual and computing equipment,Expenditure,500
2021,Other household supplies and services,Expenditure,1030
2021,Primary and secondary education,Expenditure,1099
2021,Household appliances,Expenditure,1084
2021,Household appliances,Expenditure,1046
2021,Household appliances,Expenditure,1057
2021,Out-patient services,Expenditure,1125
2021,Out-patient services,Expenditure,1142
2021,Out-patient services,Expenditure,1152
2021,Out-patient services,Expenditure,1165
2021,Alcoholic beverages and tobacco,Expenditure,1421
2021,Alcoholic beverages and tobacco,Expenditure,1416
2021,Alcoholic beverages and tobacco,Expenditure,1415
2021,Other household supplies and services,Expenditure,1012
2021,Other household supplies and services,Expenditure,1008
2021,Other household supplies and services,Expenditure,993
2021,Local authority rates and payments,Expenditure,1437
2021,Out-patient services,Expenditure,1141
2021,Alcoholic beverages and tobacco,Expenditure,1490
2021,Out-patient services,Expenditure,1160
2021,Out-patient services,Expenditure,1169
2021,Hospital services,Expenditure,1232
2021,Hospital services,Expenditure,1235
2021,Hospital services,Expenditure,1262
2021,Hospital services,Expenditure,1282
2021,Communication,Expenditure,778
2021,Communication,Expenditure,766
2021,Communication,Expenditure,759
2021,Communication,Expenditure,774
2021,Out-patient services,Expenditure,1186
2021,Tools and equipment for house and garden,Expenditure,1053
2021,Tools and equipment for house and garden,Expenditure,1009
2021,Fruit and vegetables,Expenditure,1174
2021,Household contents and services,Expenditure,1042
2021,Household contents and services,Expenditure,1055
2021,Household contents and services,Expenditure,1072
2021,Transport,Expenditure,971
2021,Transport,Expenditure,998
2021,Transport,Expenditure,1045
2021,Transport,Expenditure,1092
2021,Non-alcoholic beverages,Expenditure,1057
2021,Non-alcoholic beverages,Expenditure,1052
2021,Early childhood education,Expenditure,1205
2021,Tools and equipment for house and garden,Expenditure,999
2021,Tools and equipment for house and garden,Expenditure,1002
2021,Early childhood education,Expenditure,1205
2021,Early childhood education,Expenditure,1183
2021,Household contents and services,Expenditure,1095
2021,Early childhood education,Expenditure,1183
2021,Non-alcoholic beverages,Expenditure,1059
2021,Grocery food,Expenditure,1045
2021,Purchase of vehicles,Expenditure,1022
2021,Purchase of vehicles,Expenditure,1044
2021,Purchase of vehicles,Expenditure,1042
2021,Purchase of vehicles,Expenditure,1064
2021,Grocery food,Expenditure,1029
2021,Telecommunication equipment,Expenditure,335
2021,Postal services,Expenditure,1212
2021,Postal services,Expenditure,1211
2021,"Glassware, tableware and household utensils",Expenditure,1001
2021,"Glassware, tableware and household utensils",Expenditure,1020
2021,"Glassware, tableware and household utensils",Expenditure,1034
2021,Postal services,Expenditure,1238
2021,Postal services,Expenditure,1239
2021,Household textiles,Expenditure,1047
2021,Household textiles,Expenditure,1045
2021,Private transport supplies and services,Expenditure,945
2021,Private transport supplies and services,Expenditure,988
2021,Private transport supplies and services,Expenditure,1040
2021,Private transport supplies and services,Expenditure,1101
2021,Non-alcoholic beverages,Expenditure,1057
2021,Local authority rates and payments,Expenditure,1437
2021,Audio-visual and computing equipment,Expenditure,462
2021,"Glassware, tableware and household utensils",Expenditure,1024
2021,Restaurant meals and ready-to-eat food,Expenditure,1235
2021,Other educational fees,Expenditure,1083
2021,Other educational fees,Expenditure,1083
2021,Fruit and vegetables,Expenditure,1281
2021,Fruit and vegetables,Expenditure,1171
2021,Food,Expenditure,1070
2021,Tertiary and other post school education,Expenditure,939
2021,Petrol,Expenditure,963
2021,Petrol,Expenditure,1022
2021,Petrol,Expenditure,1089
2021,Petrol,Expenditure,1173
2021,Education,Expenditure,1027
2021,Telecommunication equipment,Expenditure,296
2021,Telecommunication equipment,Expenditure,288
2021,Household appliances,Expenditure,1035
2021,Household appliances,Expenditure,1053
2021,Household appliances,Expenditure,1017
2021,Household appliances,Expenditure,1032
2021,"Furniture, furnishings and floor coverings",Expenditure,1060
2021,"Furniture, furnishings and floor coverings",Expenditure,1075
2021,"Furniture, furnishings and floor coverings",Expenditure,1081
2021,"Furniture, furnishings and floor coverings",Expenditure,1158
2021,Passenger transport services,Expenditure,1093
2021,Passenger transport services,Expenditure,1054
2021,Passenger transport services,Expenditure,1200
2021,Passenger transport services,Expenditure,1235
2021,Telecommunication equipment,Expenditure,335
2021,Restaurant meals and ready-to-eat food,Expenditure,1246
2021,Telecommunication equipment,Expenditure,346
2021,Telecommunication equipment,Expenditure,305
2021,Telecommunication equipment,Expenditure,297
2021,Telecommunication equipment,Expenditure,346
2021,Household textiles,Expenditure,1069
2021,Restaurant meals and ready-to-eat food,Expenditure,1232
2021,Other educational fees,Expenditure,1083
2021,Other educational fees,Expenditure,1083
2021,Household textiles,Expenditure,1056
2021,Communication,Expenditure,811
2021,Communication,Expenditure,795
2021,Communication,Expenditure,788
2021,Communication,Expenditure,807
2021,Education,Expenditure,1027
2021,Education,Expenditure,1021
